,0,1,2,3,4,5
0,996.1636100346841,1071.2324994226574,881.3728562260807,725.1608662213736,596.635732087576,490.89133812605155
1,1195.3963996045027,1285.4779131849855,1057.6459300958231,870.1922102605695,715.9640648157264,589.0715271563259
2,1394.6264315195344,1499.7217760935364,1233.9184472569125,1015.2263468668688,835.2908120269354,687.2474995888554
3,1593.8605094411032,1713.969654179372,1410.1934867085058,1160.2567701098724,954.6194886948479,785.4252400768937
4,1793.0919167206953,1928.2154278735675,1586.4680055251345,1305.2886005335952,1073.945055558531,883.604798160868
5,1992.3248176907325,2142.4633863603103,1762.7429996793626,1450.3216226975994,1193.2728544514587,981.7828458215386
6,2191.557014896579,2356.7101420195595,1939.0163235785774,1595.3531845263751,1312.6002611729098,1079.9605946136599
7,2390.788506317831,2570.9550193091263,2115.289629203775,1740.3855157281264,1431.9276458979991,1178.1368233905628
8,2590.0235870225474,2785.203054373544,2291.564398672325,1885.4177050994806,1551.2544427296443,1276.3166285075608
9,2789.25544474691,2999.447893057104,2467.838417569222,2030.4494147927228,1670.5835615182734,1374.4949008887002
10,2988.4867192488655,3213.69623660453,2644.1136283474857,2175.483829195353,1789.9112267470073,1472.6742743754219
11,905.2280142571602,981.6177404299103,896.867502240279,737.9099363215139,607.1264364003584,499.52048355812565
12,1086.2729811024637,1177.9405451839054,1076.2414086969088,885.4910110332169,728.5508570508188,599.4245915272048
13,1267.320530167524,1374.264429874085,1255.612299191526,1033.0741580522213,849.9749323484693,699.3312027044292
14,1448.3643898358498,1570.5871086527475,1434.985740133858,1180.657168018675,971.3987622392838,799.2326895955396
15,1629.4112293648548,1766.9107866241238,1614.3591807377572,1328.2386824849673,1092.826716753559,899.1409320945481
16,1810.4554735810277,1963.2335924327024,1793.7336410436303,1475.8186707137438,1214.251417319077,999.043688165448
17,1991.5009875681662,2159.5581702638938,1973.1060882458878,1623.4017550927426,1335.6776568566913,1098.9482347490275
18,2172.5494432410187,2355.8794925778543,2152.4791143514994,1770.9835906599076,1457.1023254095435,1198.8534503860776
19,2353.5943999117117,2552.2041065785247,2331.8538188888692,1918.565253192616,1578.5259676592643,1298.755768697438
20,2534.6377891178354,2748.525647965831,2511.226899512311,2066.148036918559,1699.9517502101573,1398.660347167981
21,2715.6835039486114,2944.851306852678,2690.5982792944287,2213.7298708947233,1821.376803339551,1498.5657628760268
22,819.0723591229277,896.8040732986594,912.6336969448515,750.8818174687729,617.798912806812,508.30456157446815
23,982.8855939255072,1076.1660568017887,1095.1609323458968,901.0587732995517,741.3587552370708,609.9641567748
24,1146.7013366467866,1255.524691797069,1277.6868047051928,1051.236157674448,864.918631165821,711.622556681618
25,1310.5154033941722,1434.8864189455096,1460.2144969658898,1201.4108184875543,988.4808099196514,813.285218132864
26,1474.329177171045,1614.2476007910118,1642.7420561384097,1351.5881800201607,1112.041371139354,914.94618559678
27,1638.1449098199655,1793.606941485489,1825.2686647440205,1501.7654863631997,1235.600071704427,1016.609492645984
28,1801.9583807781787,1972.9701674485184,2007.7953104433777,1651.9427914905152,1359.1584123971961,1118.267288103156
29,1965.7744078807468,2152.330062117939,2190.3229064608277,1802.1179479105808,1482.7176219540002,1219.9286680152102
30,2129.5876587210228,2331.6899372335483,2372.8497925074735,1952.2960219370325,1606.2783843469745,1321.5901035144861
31,2293.4033447674706,2511.0516855998917,2555.3756693917735,2102.472044067669,1729.839399686056,1423.2510730077286
32,2457.216158846851,2690.4109950969505,2737.9019215179696,2252.6481928094636,1853.3999110961902,1524.9084695780416
33,737.4031808310058,816.5023380604755,881.5812733821641,764.0860444385407,628.6614289584713,517.2405064544827
34,884.8847618524486,979.8045272929443,1057.8977271138747,916.9001919854029,754.3931479400184,620.6884808599672
35,1032.366559970971,1143.1048806386743,1234.2154916642191,1069.7178710354776,880.1240396058946,724.135357215184
36,1179.8464669553957,1306.4059435774388,1410.5325284953524,1222.5357006123406,1005.856816665285,827.5846706481979
37,1327.3288406790143,1469.7045377642983,1586.8465017605895,1375.3509682995882,1131.589570636746,931.0304626284772
38,1474.8084104695715,1633.006392405508,1763.1634419837117,1528.1663447540354,1257.322466013873,1034.479131927247
39,1622.2878351519428,1796.304595444209,1939.4805568224942,1680.9842421573735,1383.0554353311866,1137.9278576354395
40,1769.7695267806373,1959.6063089972952,2115.7979248476663,1833.8020486132207,1508.7872691408452,1241.3755160560045
41,1917.2499211387567,2122.90666936415,2292.114045210003,1986.6175936124964,1634.5205964083798,1344.8221849772872
42,2064.7319342477094,2286.206483600517,2468.4294773020874,2139.4352401491283,1760.2531815761206,1448.2697306034504
43,2212.2117362217605,2449.507923137874,2644.746464841749,2292.2512690479907,1885.982710315834,1551.7200416112053
44,659.9489930331979,740.4399699617629,806.6615904274564,777.5186891905931,639.7133821914315,526.3335582056152
45,791.9404711616478,888.5280683094127,967.9948977301561,933.022654358618,767.6570404604635,631.5991719995993
46,923.9289393819387,1036.6135026471839,1129.3288355180848,1088.5237674668083,895.5982827197865,736.8661578388763
47,1055.9183465949534,1184.7018389865054,1290.6576606404228,1244.0282195736145,1023.5414298577418,842.1328643194806
48,1187.9087918039234,1332.7882064515113,1451.992597519008,1399.5302996664664,1151.4848774648842,947.3997294472676
49,1319.899150804644,1480.877667924919,1613.3234886307337,1555.0334878221784,1279.4280302086074,1052.6674360106363
50,1451.8901747545092,1628.9638479818404,1774.657201350891,1710.5376371665766,1407.3706266326938,1157.932804767897
51,1583.879593036349,1777.0510716776037,1935.9899415160448,1866.0410432478566,1535.3123234773639,1263.2000013247273
52,1715.8691273257127,1925.1389073806636,2097.3211704513637,2021.5444019856627,1663.2552090822442,1368.468948314344
53,1847.8581337291648,2073.229419104093,2258.654584813835,2177.048688371272,1791.1977935282162,1473.7344170260392
54,1979.8476681957634,2221.315931984839,2419.9878492692856,2332.5529876308947,1919.141064761055,1578.9972927659478
55,586.4500199376087,668.3538506942867,735.7420762368732,791.1882535788701,650.9590125757863,535.5865811860211
56,703.7410213850509,802.0266048227404,882.8919700717362,949.4233503347233,781.1527568083703,642.7036599375623
57,821.0304704278373,935.6981421226869,1030.0407449126621,1107.6628079414702,911.3426958991323,749.8219949599451
58,938.3223818249787,1069.3682188867313,1177.1874150853475,1265.9004885149084,1041.5350684250975,856.9371763826045
59,1055.6092842031337,1203.0389565570858,1324.3355480387868,1424.1354119506184,1171.7284439186544,964.0564044460283
