,0
0,0.14081066069145262
1,0.1673629418731044
2,0.14171805149346187
3,0.07525451483514405
4,0.09993651414087283
5,0.20331456769081202
6,0.11837751603207239
7,0.10274123516505185
8,0.15515862115219084
9,0.20543010298559475
10,0.16789790293369658
11,0.11526758980565059
12,0.16261931013540393
13,0.14255045421916399
14,0.11162697752590034
15,0.13551055559976774
16,0.22319537884667653
17,0.11428863059241377
18,0.09288437664700425
19,0.15783780889052104
20,0.11407291438628822
21,0.18899342184477996
22,0.10197555324510363
23,0.11010797475690734
24,0.16697281372450176
25,0.14003706489029777
26,0.16294148538899295
27,0.1224478862139586
28,0.1703014862950236
29,0.12923079880238864
30,0.09879372505736256
31,0.06883647656182168
32,0.16131717467231793
33,0.14923293585946149
34,0.202525374093653
35,0.1216714539268901
36,0.11681936375246856
37,0.16457493183488733
38,0.15195614306622496
39,0.18764598709346858
40,0.17352286768114833
41,0.1554674116961467
42,0.1621761086763815
43,0.1489419959557378
44,0.11756566718314831
45,0.16944659997172518
46,0.17043951003119417
47,0.10783825564681575
48,0.16380649269980754
49,0.15999327745864084
50,0.1275347537561003
51,0.11840035242222648
52,0.11474497724501775
53,0.10861187224648682
54,0.14501380332227795
55,0.1355124819757416
56,0.19260098121597485
57,0.16023697355622374
58,0.2026380732266804
59,0.17678909151417987
60,0.141803319910529
61,0.21109250529859364
62,0.1545620309188254
63,0.09406896824704195
64,0.1910848058222919
65,0.1470458006911645
66,0.10302836166677823
67,0.1554749007349129
68,0.1708463514890942
69,0.09594295124581274
70,0.11295751878125435
71,0.16559855002328858
72,0.09528496844153553
73,0.19387502404550536
74,0.0884935759754764
75,0.12790469925845918
76,0.12211943339704201
77,0.12942700754104539
78,0.1365458781963323
79,0.12425144498951561
80,0.1467727876024022
81,0.2080959412890982
82,0.12984785477853192
83,0.14994430151589844
84,0.15475178006655324
85,0.08129608204036765
86,0.10037429603045757
87,0.10331798888300195
88,0.14201665202720484
89,0.20163700440369825
90,0.1526015076869419
91,0.15270065789128492
92,0.1706563474807501
93,0.13246703365448478
94,0.14841803914184576
95,0.08402826352468012
96,0.09471561814681596
97,0.16402746009365773
98,0.22552686882875042
99,0.13576315687375018
100,0.14564652887235835
101,0.15151376018884455
102,0.16701987540889746
103,0.07835010296350188
104,0.14638949576928106
105,0.07674576815402799
106,0.19028793442532824
107,0.20116294589750214
108,0.09479572260975902
109,0.1521868138222165
110,0.1808042419583612
111,0.11875117868730378
112,0.13430855415703008
113,0.1188893732828799
114,0.16960389966365758
115,0.13295761471215684
116,0.13854189203547282
117,0.16774731901194428
118,0.14637247932848912
119,0.14189188459133173
120,0.18358223295460738
121,0.1579730619765622
122,0.09248370207126762
123,0.16031239418924398
124,0.1290495962179466
125,0.16965044260519163
126,0.08598506066276151
127,0.116534435978832
128,0.08833297981084041
129,0.1299396635755036
130,0.14671792239787002
131,0.07273018744096611
132,0.10678747565964634
133,0.17344678541343242
134,0.17037931705642162
135,0.1991137818822875
136,0.16108636798635298
137,0.22562381812976792
138,0.14943844630870837
139,0.2054177883671674
140,0.06816861451389536
141,0.1753636916040048
142,0.19300289285324207
143,0.1481649817390516
144,0.13284106958896313
145,0.1832817935480097
146,0.0834216453876538
147,0.06286923790698754
148,0.21704047231207724
149,0.13430831078409697
150,0.17589247630871804
151,0.17804720790005737
152,0.10712160783038358
153,0.12044463933768129
154,0.1996483319348554
155,0.20829675366985945
156,0.1145898543404734
157,0.13012935527905725
158,0.14221489911817353
159,0.1800028530140889
160,0.12927606822594878
161,0.19795099803439062
162,0.155398596443073
163,0.1173011116600488
164,0.16839916010802145
165,0.1754645405627336
166,0.16694852136557217
167,0.18007171286264614
168,0.20755060327406094
169,0.16782898158228585
170,0.17008825005541373
171,0.2223808769602263
172,0.10517287102059099
173,0.15680687269018773
174,0.141993275416504
175,0.12097485117657727
176,0.11467861617042986
177,0.20805334368721107
178,0.16802860639238307
179,0.14948004829876357
180,0.11134738104214519
181,0.11587812525222743
182,0.20178948281579842
183,0.1588472263547391
184,0.13466551564616844
185,0.1664847531452329
186,0.19277424019465692
187,0.16568555768689563
188,0.1667464828613644
189,0.15673550688039528
190,0.13618430954118924
191,0.19643149150106068
192,0.15782018145815768
193,0.12676647371639732
194,0.13180484528015496
195,0.1649423762526668
196,0.1737931905810435
197,0.09365623253995707
198,0.1574958548488266
199,0.18046398720058943
200,0.0667135508060331
201,0.14119765248897495
202,0.1344290352190525
203,0.12949510080897622
204,0.16455405992046268
205,0.08647934146345802
206,0.04780491554491996
207,0.1966633126183926
208,0.17858390994790357
209,0.1143052589651465
210,0.11894408071241012
211,0.20795261642785953
212,0.20357515440599278
213,0.11584635929377492
214,0.14740860263600686
215,0.09034010759103336
216,0.14885090759665454
217,0.12439146035455838
218,0.07480383550910463
219,0.14884099396118813
220,0.16817886643329585
221,0.1126827791461775
222,0.1162579185613152
223,0.1585076842214427
224,0.1534436301546487
225,0.19260794500273923
226,0.16580881959748525
227,0.19776869912684011
228,0.14753132679688247
229,0.10640502295376346
230,0.16645195936189053
231,0.13521230835034895
232,0.15832601615534986
233,0.17867309990858113
234,0.1851986719438078
235,0.13163268153611876
236,0.14456576948129765
237,0.18080306507536503
238,0.18600489488096414
239,0.17294426594018872
240,0.0918274229523446
241,0.12990013742381953
242,0.09918586343723491
243,0.15568828530654
244,0.11034552815023148
245,0.17592098183158825
246,0.16464107497091324
247,0.11161668288355249
248,0.13330687793201787
249,0.1326315161527662
250,0.09676722081579688
251,0.15546645027761588
252,0.16670863775447853
253,0.06603482921484659
254,0.13197795342119426
255,0.16139510419495526
256,0.19469020329831788
257,0.18008880065730107
258,0.1374467207044986
259,0.12585211417162193
260,0.15768057337890115
261,0.2109207979004902
262,0.1354560863172515
263,0.15365303119587853
264,0.08443704420293718
265,0.13511298012932146
266,0.1539032044447561
267,0.12992791161438616
268,0.18287099850748298
269,0.1389409503282134
270,0.15308932693230295
271,0.12402058877481759
272,0.08959798855848017
273,0.1512422148253353
274,0.1600598077753896
275,0.1436667503237636
276,0.114406112684135
277,0.0802239699882977
278,0.1347355021573316
279,0.1940039365075815
280,0.14512687516284842
281,0.13109709034641231
282,0.20391921452248635
283,0.13659276065220943
284,0.1442998089426962
285,0.14308626133629582
286,0.14670657265751896
287,0.17899840690877566
288,0.23175348288346767
289,0.1922057673480198
290,0.1612900545652866
291,0.17308323884886703
292,0.18376874489696915
293,0.11685079685946198
294,0.13225695977176383
295,0.15694237149566162
296,0.1501791624192719
297,0.12444216864632458
298,0.11075148949625532
299,0.14884625802257195
300,0.10715732159540318
301,0.11242618081564158
302,0.18957011241985025
303,0.18034687013874665
304,0.15418580597784057
305,0.18312557695094112
306,0.15844348434618813
307,0.14977766514228075
308,0.17293198889299632
309,0.10879020961637677
310,0.13189639265823455
311,0.12517205136919438
312,0.18459248084788007
313,0.10442761936671846
314,0.18175765258692694
315,0.1948515655033161
316,0.11629883301280083
317,0.1265590783345807
318,0.19895807762001036
319,0.0960517367099143
320,0.14611828374902575
321,0.11788005832369304
