,0
0,0.22202363125110217
1,0.17159718874039917
2,0.14417947042242243
3,0.15136359021009718
4,0.2940778684588725
5,0.19084293436614952
6,0.19066231413563395
7,0.16208826997437872
8,0.27752975078409425
9,0.23760775651774457
10,0.2503354049696588
11,0.11465439592959178
12,0.22940384700856217
13,0.2022458642870517
14,0.1700606780186876
15,0.2901472767626056
16,0.28084854881418964
17,0.13139234687164927
18,0.2269580758435013
19,0.1824059418624825
20,0.21451935299492625
21,0.24620103864175297
22,0.2583852378218341
23,0.06767712261808234
24,0.18503517999282643
25,0.2200509928412549
26,0.2978385699268512
27,0.2235206278202322
28,0.17446205603767143
29,0.16192073283219705
30,0.30031027125318654
31,0.23975798709221535
32,0.21877758462438213
33,0.20848552791508468
34,0.16769813277082235
35,0.2628993853908473
36,0.21412925549255765
37,0.2065605348940851
38,0.20343360301940325
39,0.2673802802824994
40,0.17088392910905353
41,0.23427254360300312
42,0.28550792632253646
43,0.14722826366599187
44,0.20786404472839273
45,0.21802348299344487
46,0.16194045223769277
47,0.25157891941828925
48,0.1672870239520182
49,0.2017710162590326
50,0.2810401230242521
51,0.3089149123973693
52,0.08232884046903717
53,0.18247149722791078
54,0.13257364436506064
55,0.22004385095035514
56,0.1280299848767025
57,0.2097653773644097
58,0.12766577795708509
59,0.14482468080523322
60,0.28570118353588914
61,0.24766042607616445
62,0.11601017656001936
63,0.28793022919318584
64,0.21808703485637956
65,0.17657106924090313
66,0.3116424821725688
67,0.2775569605356905
68,0.13981844668995547
69,0.2610830900040738
70,0.2705275904798606
71,0.25023130499230434
72,0.1714004095695748
73,0.1648769529861634
74,0.11886306500108922
75,0.2662042407713676
76,0.17185769157420888
77,0.21169969927758875
78,0.08515735272683206
79,0.263526413581095
80,0.21827961119112455
81,0.18452733142078773
82,0.2695670584389115
83,0.23332794783190847
84,0.19571617603040892
85,0.19566091020667392
86,0.2152140478164022
87,0.19452819170030958
88,0.22608098797589035
89,0.20248960142586514
90,0.18912950009862856
91,0.23579574155094882
92,0.30872877749849664
93,0.26008521685026875
94,0.21020885489668883
95,0.3403364707416688
96,0.12126186393696956
97,0.2177634538265609
98,0.16482183292747216
99,0.13278433386085825
100,0.3180665831510589
101,0.2792758362341324
102,0.26374615731794243
103,0.2789420856844541
104,0.3062852947888624
105,0.23667523788092976
106,0.1647412206595183
107,0.18422124130382056
108,0.3261622053241445
109,0.2899213955016014
110,0.17819199476162517
111,0.14923465018612436
112,0.2232053820963043
113,0.18391751795008376
114,0.2722401582973467
115,0.23296818596799002
116,0.21629440930419122
117,0.24339804870193532
118,0.24076200310057394
119,0.245916903374959
120,0.24327594224664162
121,0.24520222991846957
122,0.17253272098453798
123,0.18271893606256523
124,0.1531741101093982
125,0.1532735513612218
126,0.1372767889299808
127,0.39610420030888044
128,0.19120020305279295
129,0.2383316708571422
130,0.22397601690070845
131,0.2970781119739898
132,0.1366149796336992
133,0.10644989294874041
134,0.2792043709201778
135,0.28527318190273915
136,0.20385797689471408
137,0.19214773715194164
138,0.2821340344165435
139,0.18154009828269668
140,0.12518554976194052
141,0.006913374061079003
142,0.2646496834590426
143,0.20050837748367312
144,0.1902620074125782
145,0.1956999483199336
146,0.10161240959721786
147,0.24048596271464448
148,0.1164991236367182
149,0.2609682286712717
150,0.15635302528869796
151,0.1262180401020681
152,0.27211055981710797
153,0.1733307614239781
154,0.2527393309504525
155,0.12163319292867641
156,0.16014972901142283
157,0.28105468461017213
158,0.1433563327345704
159,0.18112985056745465
160,0.15007754928802464
161,0.19185035235298786
162,0.1542708922509516
163,0.1941701612591554
164,0.17051262367441478
165,0.20328632350409934
166,0.26449388541677576
167,0.21843716118855655
168,0.22798819138101803
169,0.08655476352127751
170,0.22792056470683034
171,0.11985654799864148
172,0.14747820093438885
173,0.19916534293326293
174,0.16508248443947127
175,0.2438341889862105
176,0.16827016456336408
177,0.11915959609591095
178,0.17198628748852252
179,0.1884021017249758
180,0.338120893191219
181,0.23375001168566678
182,0.22306661640820913
183,0.1826321250529245
184,0.23229631106522253
185,0.19559631477611267
186,0.19622366127144097
187,0.21561208326756404
188,0.1024051274589041
189,0.19647141699929524
190,0.19924190805446568
191,0.25098247938491647
192,0.20189781075978636
193,0.322568665539565
194,0.2765312470848991
195,0.13494978628687926
196,0.19255298874823146
197,0.2765637453027721
198,0.19344728334563344
199,0.18366188235246567
200,0.16455558070543258
201,0.21074789641980324
202,0.2508808205664444
203,0.13870256363478886
204,0.2379235106484686
205,0.18260349679526303
206,0.166666555468449
207,0.2216296087029293
208,0.18394579725356275
209,0.19196627502657487
210,0.12777725931480977
211,0.24876976167674053
212,0.1981105452471719
213,0.24162135948411279
214,0.19214720052863643
215,0.22365207820132235
216,0.24097171129989592
217,0.21167811351404578
218,0.24728507796862598
219,0.2742920240112308
220,0.06961277452605646
221,0.17753454698639198
222,0.1968736255925177
223,0.20854561584664033
224,0.27797219495751
225,0.17469824104352005
226,0.24136616391179117
227,0.18366768858942795
228,0.1441876171547666
229,0.13468339424171816
230,0.2629955080538803
231,0.17025347941824936
232,0.13767350710144116
233,0.21983235877848598
234,0.2251498335461863
235,0.2069847657066234
236,0.19500338234163483
237,0.2177269291536741
238,0.21701710149713874
239,0.20431262763851096
240,0.22887432574981723
241,0.2079002045023972
242,0.17893457139361635
243,0.23012443636711014
244,0.1929221259362463
245,0.163624245734321
246,0.24203118946630092
247,0.2900559768415695
248,0.2144672409718237
249,0.17427909296710403
250,0.17070210769152983
251,0.23278326526419596
252,0.2758482926132557
253,0.16492432302717686
254,0.18313022219624486
255,0.2008566409468045
256,0.11877523648072706
257,0.22998431102906286
258,0.2688416415464705
259,0.20228860472768734
260,0.18817181906460453
261,0.22784963873514275
262,0.09282392777869167
263,0.06787202384059819
264,0.18355285039270686
265,0.12445008229437327
266,0.13990006971804156
267,0.24513134514528412
268,0.23317326899786978
269,0.1761583123051736
270,0.277160423914087
271,0.2118366973469732
272,0.1446386513411952
273,0.15517881866611727
274,0.35360952465664536
275,0.26212996036500513
276,0.25199480208544434
277,0.263668819686958
278,0.20399126075768004
279,0.21714720948696734
280,0.1733118596848635
281,0.2163356938038006
282,0.2407630041027697
283,0.23602449971032985
284,0.1668363542781016
285,0.2154829859711896
286,0.137496677796492
287,0.13591821642505925
288,0.38166435740427324
289,0.06076146354917702
290,0.18678231066924297
