,0
0,0.21105614113109686
1,0.15273374446720336
2,0.10752306339750636
3,0.14892411355927107
4,0.259376624625472
5,0.16565512485425274
6,0.18617498697241303
7,0.1653252583946344
8,0.23979014524161107
9,0.1784996296300478
10,0.25036309661384515
11,0.06866192910827225
12,0.22107478707811024
13,0.19230360342207656
14,0.15161717824187532
15,0.26496942404713036
16,0.2740261254421344
17,0.1283859922112649
18,0.21123726099612525
19,0.18076921530055387
20,0.202019274784037
21,0.2232603845017514
22,0.2620513901392893
23,0.06882313837258795
24,0.15444238354680642
25,0.20949746111897619
26,0.25852176958480827
27,0.21461738602869598
28,0.19186577441747257
29,0.15193739243305537
30,0.24894283912612153
31,0.21953182656854273
32,0.25681585271280527
33,0.22078552095364185
34,0.13474704811914115
35,0.28944732033567266
36,0.17345680059340304
37,0.1956232828921401
38,0.1831478402362647
39,0.24640783737261382
40,0.1902292051919537
41,0.2262256898870502
42,0.31267338992527344
43,0.13468362968557535
44,0.18434115458104944
45,0.22394227485689025
46,0.13644309275635685
47,0.18307430488373458
48,0.13595818481776586
49,0.14858456111651155
50,0.25916624402495797
51,0.3069352967470085
52,0.08193365043784208
53,0.12963202900695964
54,0.11395185882808723
55,0.19481905781882666
56,0.13321418770997573
57,0.1983528557248661
58,0.10195668922513858
59,0.1376251335214727
60,0.2901013402197593
61,0.24729576032816192
62,0.08629131216345542
63,0.264532459465266
64,0.22768521628417107
65,0.1657296609884931
66,0.26957336599314774
67,0.2767454092736953
68,0.13648137341025382
69,0.2416273971549119
70,0.2808119120092086
71,0.2517560728876668
72,0.158109571482297
73,0.1411128083358208
74,0.123788413598128
75,0.20827591548932697
76,0.15596807219958742
77,0.20693893635192262
78,0.09263063095371515
79,0.2719623079258631
80,0.21828453886608185
81,0.15593696678462943
82,0.25250380862514243
83,0.21073256100309215
84,0.19130782292767134
85,0.18082918274818816
86,0.18352021275273875
87,0.1816341266391629
88,0.24628895354488692
89,0.2213547313848825
90,0.13366536676971283
91,0.19855350579714667
92,0.2862319213651406
93,0.23402183342176772
94,0.15870788968955526
95,0.3869099786514893
96,0.11509861023524773
97,0.24726883178205028
98,0.12983563204957396
99,0.12124432358127782
100,0.21051821149219502
101,0.2458699092366973
102,0.2737849902977017
103,0.2176402629004619
104,0.30259971846577455
105,0.17069428779252752
106,0.16011491232116365
107,0.15531432984568322
108,0.27104325138631863
109,0.23252046617343375
110,0.15088385625162634
111,0.1514251192377696
112,0.2065523089899355
113,0.1601371571282039
114,0.2575095849860358
115,0.22230572435962723
116,0.18423256130131277
117,0.23681170961742826
118,0.2701396486914205
119,0.25435580670818153
120,0.2707400520051126
121,0.2674929322244109
122,0.15977097331930076
123,0.1990558114398537
124,0.1602139243928211
125,0.1438921735132313
126,0.13480918962939906
127,0.3373743678765508
128,0.1642231127109925
129,0.22913705483606917
130,0.23494037032889953
131,0.28315557805293623
132,0.11830465109765737
133,0.09435448017270039
134,0.20801454345121823
135,0.2705646292941518
136,0.19170208322373883
137,0.1849974967814074
138,0.2653268213685238
139,0.1999107400684656
140,0.09172441701017084
141,0.020932922181818685
142,0.32383101053108704
143,0.23142437416857706
144,0.1635528447806724
145,0.181861984817154
146,0.08503196645389721
147,0.22159805758749165
148,0.0810854081536108
149,0.2291915261030707
150,0.13093739017186784
151,0.11136512039249244
152,0.28681674110113103
153,0.15379223650549187
154,0.22355084867222927
155,0.10144654957405796
156,0.16382124427989941
157,0.27875998920916767
158,0.1274607774953463
159,0.16871601899204638
160,0.11781628052930779
161,0.18132051127452178
162,0.1243981004867839
163,0.19346612707245942
164,0.14181886499188157
165,0.21943434035057607
166,0.2552175821033594
167,0.19049145072582033
168,0.19787184212757455
169,0.0636529798629522
170,0.2589146630666871
171,0.09376280983629803
172,0.15277197105816087
173,0.18745956987194606
174,0.15000431491915492
175,0.2565451738395395
176,0.14117079008427202
177,0.08830281367393639
178,0.16226215788202722
179,0.16592295473015417
180,0.26647682450302956
181,0.19037069292672737
182,0.2545974852710412
183,0.19681126988150668
184,0.2349265451389923
185,0.19724147135059247
186,0.19628801873821322
187,0.21468550450359514
188,0.09624020178920563
189,0.18529909260954955
190,0.19305064632926586
191,0.23630229643924816
192,0.17815210029386006
193,0.2791183573596337
194,0.2386533788226243
195,0.10582809728718437
196,0.2008584589240369
197,0.2422281709504278
198,0.15502196228515966
199,0.15753767200935362
200,0.154999202933244
201,0.169546989983022
202,0.2629172688139531
203,0.12654965394265838
204,0.2309028429642162
205,0.17619203205626088
206,0.15805499311339952
207,0.20156809417226865
208,0.1739583294136451
209,0.17868919556155277
210,0.11460339350633245
211,0.2317499313278008
212,0.17340794020770903
