,0,1,2,3,4,5
0,1.271897294120298,1.0820661129277216,0.9234725551614795,0.7904703802983546,0.6785138269490854,0.5839316328152296
1,1.2501083679607603,1.0440835505380346,0.8738114279922806,0.7327513566797477,0.6156189511711098,0.5181347398148141
2,1.2288574123049099,1.0079534195750302,0.8277386407373224,0.6805250243771307,0.5601144181086034,0.46150282918537033
3,1.2081311446136842,0.973585375891956,0.7849949124645337,0.6332686847029427,0.5111318396015374,0.4127592919864169
4,1.1879166102950796,0.94089348147809,0.7453396969780566,0.5905093803263203,0.4679048657884448,0.3708053407201064
5,1.1682011746071073,0.9097959895689501,0.708549829111522,0.5518191617571635,0.4297571952902851,0.33469524022264474
6,1.1489725147606709,0.8802151402368034,0.6744182688354565,0.5168108042838007,0.39609199423484154,0.303614988694969
7,1.1302186122174203,0.8520769659503431,0.6427529361111064,0.4851339324979232,0.36638255857852486,0.2768639682958014
8,1.1119277451777747,0.8253111066173328,0.6133756299336642,0.45647151361973376,0.34016407363428913,0.25383915166072846
9,1.0940884812544158,0.7998506336477262,0.5861210254816628,0.43053668452732763,0.3170263418805402,0.23402150832719687
10,1.0766896703266746,0.7756318825973314,0.5608357437288571,0.40706988073415096,0.2966073652750235,0.21696430463607924
11,1.3497773724274382,1.142719178898985,0.970709210435581,0.8272583244154988,0.7071643066351043,0.6062446488300726
12,1.3279884462679008,1.104736616509298,0.9210480832663821,0.7695393007968919,0.6442694308571287,0.540447755829657
13,1.3067374906120501,1.0686064855462936,0.8749752960114239,0.717312968494275,0.5887648977946225,0.4838158452002133
14,1.2860112229208247,1.0342384418632193,0.8322315677386352,0.670056628820087,0.5397823192875564,0.4350723080012599
15,1.26579668860222,1.0015465474493535,0.7925763522521581,0.6272973244434645,0.4965553454744638,0.3931183567349494
16,1.2460812529142478,0.9704490555402134,0.7557864843856235,0.5886071058743078,0.45840767497630414,0.35700825623748766
17,1.2268525930678114,0.9408682062080667,0.721654924109558,0.5535987484009449,0.4247424739208605,0.325928004709812
18,1.2080986905245608,0.9127300319216065,0.6899895913852079,0.5219218766150674,0.39503303826454383,0.2991769843106444
19,1.189807823484915,0.885964172588596,0.6606122852077657,0.49325945773687796,0.3688145533203081,0.2761521676755714
20,1.1719685595615563,0.8605036996189896,0.6333576807557643,0.4673246286444719,0.3456768215665592,0.25633452434203985
21,1.1545697486338151,0.8362849485685948,0.6080723990029586,0.4438578248512952,0.3252578449610425,0.23927732065092222
22,1.427657450734579,1.2033722448702482,1.0179458657096825,0.8640462685326431,0.7358147863211233,0.6285576648449156
23,1.405868524575041,1.1653896824805612,0.9682847385404836,0.8063272449140362,0.6729199105431477,0.5627607718445
24,1.3846175689191909,1.1292595515175567,0.9222119512855254,0.7541009126114191,0.6174153774806415,0.5061288612150563
25,1.3638913012279652,1.0948915078344827,0.8794682230127366,0.7068445729372312,0.5684327989735753,0.4573853240161029
26,1.3436767669093603,1.0621996134206166,0.8398130075262594,0.6640852685606087,0.5252058251604828,0.41543137274979236
27,1.3239613312213883,1.0311021215114768,0.8030231396597249,0.625395049991452,0.48705815466232316,0.3793212722523307
28,1.3047326713749519,1.00152127217933,0.7688915793836595,0.5903866925180892,0.4533929536068795,0.3482410207246549
29,1.2859787688317013,0.9733830978928697,0.7372262466593094,0.5587098207322116,0.4236835179505628,0.32149000032548736
30,1.2676879017920557,0.9466172385598595,0.7078489404818671,0.5300474018540222,0.3974650330063271,0.2984651836904144
31,1.2498486378686968,0.9211567655902528,0.6805943360298656,0.5041125727616161,0.3743273012525782,0.2786475403568828
32,1.2324498269409556,0.896938014539858,0.65530905427706,0.48064576896843947,0.3539083246470615,0.2615903366657652
33,1.5055375290417194,1.2640253108415116,1.065182520983784,0.9008342126497872,0.7644652660071424,0.6508706808597585
34,1.4837486028821818,1.2260427484518246,1.015521393814585,0.8431151890311803,0.7015703902291668,0.585073787859343
35,1.4624976472263314,1.1899126174888202,0.9694486065596268,0.7908888567285635,0.6460658571666604,0.5284418772298993
36,1.4417713795351057,1.1555445738057462,0.9267048782868381,0.7436325170543754,0.5970832786595944,0.4796983400309459
37,1.421556845216501,1.12285267939188,0.887049662800361,0.700873212677753,0.5538563048465018,0.4377443887646354
38,1.401841409528529,1.0917551874827403,0.8502597949338264,0.6621829941085962,0.5157086343483421,0.4016342882671737
39,1.3826127496820924,1.0621743381505935,0.816128234657761,0.6271746366352334,0.48204343329289856,0.37055403673949794
40,1.3638588471388418,1.034036163864133,0.7844629019334108,0.5954977648493559,0.4523339976365819,0.3438030163403304
41,1.3455679800991962,1.0072703045311229,0.7550855957559687,0.5668353459711665,0.42611551269234615,0.3207781997052574
42,1.3277287161758373,0.9818098315615162,0.7278309913039672,0.5409005168787604,0.40297778093859726,0.3009605563717258
43,1.3103299052480963,0.9575910805111214,0.7025457095511616,0.5174337130855837,0.38255880433308054,0.2839033526806082
44,1.58341760734886,1.324678376812775,1.1124191762578854,0.9376221567669316,0.7931157456931613,0.6731836968746016
45,1.561628681189322,1.286695814423088,1.0627580490886865,0.8799031331483247,0.7302208699151858,0.607386803874186
46,1.5403777255334719,1.2505656834600836,1.0166852618337283,0.8276768008457076,0.6747163368526794,0.5507548932447422
47,1.5196514578422462,1.2161976397770093,0.9739415335609396,0.7804204611715198,0.6257337583456134,0.5020113560457888
48,1.4994369235236413,1.1835057453631435,0.9342863180744624,0.7376611567948972,0.5825067845325208,0.4600574047794783
49,1.4797214878356693,1.1524082534540034,0.8974964502079279,0.6989709382257405,0.5443591140343611,0.42394730428201666
50,1.4604928279892329,1.1228274041218569,0.8633648899318624,0.6639625807523777,0.5106939129789175,0.3928670527543409
51,1.4417389254459823,1.0946892298353965,0.8316995572075123,0.6322857089665002,0.48098447732260086,0.3661160323551733
52,1.4234480584063367,1.067923370502386,0.80232225103007,0.6036232900883107,0.4547659923783651,0.3430912157201004
53,1.4056087944829778,1.0424628975327797,0.7750676465780686,0.5776884609959047,0.43162826062461623,0.3232735723865688
54,1.3882099835552366,1.0182441464823848,0.749782364825263,0.554221657202728,0.4112092840190995,0.30621636869545116
55,1.6612976856560002,1.3853314427840382,1.159655831531987,0.9744101008840758,0.8217662253791804,0.6954967128894445
56,1.6395087594964628,1.3473488803943514,1.109994704362788,0.9166910772654688,0.7588713496012047,0.629699819889029
57,1.6182578038406121,1.311218749431347,1.0639219171078298,0.8644647449628519,0.7033668165386985,0.5730679092595853
58,1.5975315361493867,1.2768507057482728,1.021178188835041,0.8172084052886639,0.6543842380316325,0.5243243720606319
59,1.577317001830782,1.2441588113344069,0.9815229733485639,0.7744491009120414,0.6111572642185399,0.48237042079432135
60,1.5576015661428098,1.2130613194252668,0.9447331054820294,0.7357588823428847,0.5730095937203802,0.44626032029685964
61,1.5383729062963734,1.18348047009312,0.9106015452059639,0.7007505248695218,0.5393443926649366,0.4151800687691839
62,1.5196190037531228,1.1553422958066597,0.8789362124816138,0.6690736530836443,0.5096349570086198,0.38842904837001635
63,1.501328136713477,1.1285764364736495,0.8495589063041715,0.6404112342054549,0.48341647206438415,0.36540423173494335
64,1.4834888727901183,1.103115963504043,0.8223043018521701,0.6144764051130488,0.4602787403106352,0.34558658840141177
65,1.4660900618623771,1.078897212453648,0.7970190200993644,0.5910096013198721,0.4398597637051186,0.32852938471029414
66,1.739177763963141,1.4459845087553016,1.2068924868060884,1.01119804500122,0.8504167050651994,0.7178097289042875
67,1.7173888378036033,1.4080019463656148,1.1572313596368895,0.9534790213826131,0.7875218292872238,0.6520128359038719
68,1.6961378821477529,1.3718718154026104,1.1111585723819313,0.9012526890799961,0.7320172962247176,0.5953809252744282
69,1.6754116144565274,1.3375037717195362,1.0684148441091426,0.8539963494058082,0.6830347177176515,0.5466373880754749
70,1.6551970801379225,1.3048118773056703,1.0287596286226655,0.8112370450291857,0.6398077439045589,0.5046834368091644
71,1.6354816444499503,1.2737143853965303,0.9919697607561309,0.7725468264600289,0.6016600734063993,0.4685733363117026
72,1.616252984603514,1.2441335360643835,0.9578382004800654,0.7375384689866662,0.5679948723509556,0.43749308478402693
73,1.5974990820602635,1.2159953617779231,0.9261728677557153,0.7058615972007887,0.5382854366946389,0.41074206438485933
74,1.5792082150206177,1.1892295024449129,0.896795561578273,0.6771991783225992,0.5120669517504032,0.38771724774978633
75,1.561368951097259,1.1637690294753065,0.8695409571262716,0.651264349230193,0.4889292199966543,0.3678996044162548
76,1.5439701401695176,1.1395502784249114,0.8442556753734659,0.6277975454370164,0.46851024339113756,0.35084240072513717
77,1.8170578422702814,1.506637574726565,1.25412914208019,1.0479859891183643,0.8790671847512184,0.7401227449191305
78,1.7952689161107438,1.4686550123368782,1.204468014910991,0.9902669654997573,0.8161723089732429,0.674325851918715
79,1.7740179604548934,1.4325248813738738,1.1583952276560328,0.9380406331971404,0.7606677759107365,0.6176939412892712
80,1.7532916927636677,1.3981568376907996,1.1156514993832443,0.8907842935229524,0.7116851974036704,0.5689504040903178
81,1.733077158445063,1.3654649432769337,1.075996283896767,0.84802498914633,0.6684582235905778,0.5269964528240073
82,1.713361722757091,1.3343674513677937,1.0392064160302326,0.8093347705771732,0.6303105530924182,0.49088635232654565
83,1.6941330629106544,1.304786602035647,1.0050748557541669,0.7743264131038103,0.5966453520369746,0.45980610079886985
84,1.6753791603674038,1.2766484277491865,0.9734095230298168,0.7426495413179328,0.566935916380658,0.4330550803997023
85,1.6570882933277582,1.2498825684161763,0.9440322168523747,0.7139871224397434,0.5407174314364223,0.41003026376462937
86,1.6392490294043993,1.2244220954465699,0.9167776124003733,0.6880522933473373,0.5175796996826733,0.3902126204310977
87,1.6218502184766583,1.2002033443961748,0.8914923306475675,0.6645854895541606,0.49716072307715664,0.37315541673998015
88,1.894937920577422,1.5672906406978284,1.3013657973542914,1.0847739332355084,0.9077176644372373,0.7624357609339735
89,1.8731489944178843,1.5293080783081412,1.2517046701850925,1.0270549096169015,0.8448227886592619,0.696638867933558
90,1.8518980387620338,1.4931779473451368,1.2056318829301342,0.9748285773142846,0.7893182555967555,0.6400069573041143
91,1.8311717710708084,1.4588099036620628,1.1628881546573455,0.9275722376400966,0.7403356770896894,0.5912634201051608
92,1.8109572367522035,1.4261180092481966,1.1232329391708684,0.8848129332634742,0.6971087032765968,0.5493094688388502
93,1.7912418010642313,1.3950205173390569,1.0864430713043338,0.8461227146943173,0.6589610327784372,0.5131993683413886
94,1.772013141217795,1.36543966800691,1.0523115110282684,0.8111143572209546,0.6252958317229935,0.4821191168137129
95,1.7532592386745445,1.33730149372045,1.0206461783039182,0.7794374854350771,0.595586396066677,0.4553680964145453
96,1.7349683716348987,1.3105356343874395,0.991268872126476,0.7507750665568876,0.5693679111224412,0.4323432797794723
97,1.71712910771154,1.2850751614178328,0.9640142676744745,0.7248402374644816,0.5462301793686922,0.41252563644594076
98,1.6997302967837986,1.2608564103674382,0.9387289859216689,0.7013734336713049,0.5258112027631756,0.39546843275482313
99,1.9728179988845622,1.6279437066690916,1.3486024526283926,1.1215618773526526,0.9363681441232563,0.7847487769488164
100,1.9510290727250246,1.5899611442794046,1.298941325459194,1.0638428537340459,0.8734732683452808,0.7189518839484008
101,1.9297781170691741,1.5538310133164002,1.2528685382042357,1.0116165214314288,0.8179687352827745,0.6623199733189571
102,1.9090518493779487,1.519462969633326,1.2101248099314468,0.9643601817572408,0.7689861567757084,0.6135764361200038
103,1.8888373150593438,1.48677107521946,1.1704695944449697,0.9216008773806184,0.7257591829626158,0.5716224848536933
104,1.8691218793713715,1.45567358331032,1.133679726578435,0.8829106588114616,0.6876115124644562,0.5355123843562315
105,1.8498932195249354,1.4260927339781735,1.0995481663023696,0.8479023013380989,0.6539463114090125,0.5044321328285558
106,1.8311393169816848,1.3979545596917131,1.0678828335780195,0.8162254295522213,0.6242368757526959,0.4776811124293882
107,1.812848449942039,1.3711887003587027,1.0385055274005774,0.7875630106740319,0.5980183908084602,0.4546562957943152
108,1.7950091860186803,1.3457282273890963,1.011250922948576,0.7616281815816257,0.5748806590547112,0.4348386524607837
109,1.7776103750909389,1.3215094763387014,0.9859656411957702,0.738161377788449,0.5544616824491946,0.41778144876966605
110,2.0506980771917025,1.688596772640355,1.395839107902494,1.158349821469797,0.9650186238092754,0.8070617929636594
111,2.028909151032165,1.650614210250668,1.3461779807332954,1.10063079785119,0.9021237480312998,0.7412648999632439
112,2.0076581953763144,1.6144840792876636,1.3001051934783372,1.0484044655485731,0.8466192149687934,0.6846329893338001
113,1.986931927685089,1.5801160356045894,1.2573614652055483,1.001148125874385,0.7976366364617274,0.6358894521348468
114,1.9667173933664843,1.5474241411907235,1.2177062497190712,0.9583888214977626,0.7544096626486348,0.5939355008685363
115,1.9470019576785123,1.5163266492815834,1.1809163818525366,0.9196986029286058,0.7162619921504751,0.5578254003710745
116,1.9277732978320756,1.486745799949437,1.146784821576471,0.884690245455243,0.6825967910950316,0.5267451488433988
117,1.909019395288825,1.4586076256629765,1.115119488852121,0.8530133736693655,0.6528873554387149,0.49999412844423125
118,1.8907285282491795,1.431841766329966,1.085742182674679,0.824350954791176,0.6266688704944792,0.47696931180915825
119,1.8728892643258206,1.4063812933603597,1.0584875782226775,0.79841612569877,0.6035311387407303,0.4571516684756267
120,1.8554904533980796,1.3821625423099648,1.0332022964698717,0.7749493219055933,0.5831121621352136,0.4400944647845091
