,0
0,-1.0216512475319814
1,-1.0216512475319814
2,-1.0216512475319814
3,-1.0216512475319814
4,-1.0216512475319814
5,-1.0216512475319814
6,-1.0216512475319814
7,-1.0216512475319814
8,-1.0216512475319814
9,-1.0216512475319814
10,-1.0216512475319814
11,-1.0216512475319814
12,-1.0216512475319814
13,-1.0216512475319814
14,-1.0216512475319814
15,-1.0216512475319814
16,-1.0216512475319814
17,-1.0216512475319814
18,-1.0216512475319814
19,-1.0216512475319814
20,-1.0216512475319814
21,-1.0216512475319814
22,-1.0216512475319814
23,-1.0216512475319814
24,-1.0216512475319814
25,-1.0216512475319814
26,-1.0216512475319814
27,-1.0216512475319814
28,-1.0216512475319814
29,-1.0216512475319814
30,-1.0216512475319814
31,-1.0216512475319814
32,-1.0216512475319814
33,-1.0216512475319814
34,-1.0216512475319814
35,-1.0216512475319814
36,-1.0216512475319814
37,-1.0216512475319814
38,-1.0216512475319814
39,-1.0216512475319814
40,-1.0216512475319814
41,-1.0216512475319814
42,-1.0216512475319814
43,-1.0216512475319814
44,-1.0216512475319814
45,-1.0216512475319814
46,-1.0216512475319814
47,-1.0216512475319814
48,-1.0216512475319814
49,-1.0216512475319814
50,-1.0216512475319814
51,-1.0216512475319814
52,-1.0216512475319814
53,-1.0216512475319814
54,-1.0216512475319814
55,-1.0216512475319814
56,-1.0216512475319814
57,-1.0216512475319814
58,-1.0216512475319814
59,-1.0216512475319814
60,-1.0216512475319814
61,-1.0216512475319814
62,-1.0216512475319814
63,-1.0216512475319814
64,-1.0216512475319814
65,-1.0216512475319814
66,-1.0216512475319814
67,-1.0216512475319814
68,-1.0216512475319814
69,-1.0216512475319814
70,-1.0216512475319814
71,-1.0216512475319814
72,-1.0216512475319814
73,-1.0216512475319814
74,-1.0216512475319814
75,-1.0216512475319814
76,-1.0216512475319814
77,-1.0216512475319814
78,-1.0216512475319814
79,-1.0216512475319814
80,-1.0216512475319814
81,-1.0216512475319814
82,-1.0216512475319814
83,-1.0216512475319814
84,-1.0216512475319814
85,-1.0216512475319814
86,-1.0216512475319814
87,-1.0216512475319814
88,-1.0216512475319814
89,-1.0216512475319814
90,-1.0216512475319814
91,-1.0216512475319814
92,-1.0216512475319814
93,-1.0216512475319814
94,-1.0216512475319814
95,-1.0216512475319814
96,-1.0216512475319814
97,-1.0216512475319814
98,-1.0216512475319814
99,-1.0216512475319814
100,-1.0216512475319814
101,-1.0216512475319814
102,-1.0216512475319814
103,-1.0216512475319814
104,-1.0216512475319814
105,-1.0216512475319814
106,-1.0216512475319814
107,-1.0216512475319814
108,-1.0216512475319814
109,-1.0216512475319814
110,-1.0216512475319814
111,-1.0216512475319814
112,-1.0216512475319814
113,-1.0216512475319814
114,-1.0216512475319814
115,-1.0216512475319814
116,-1.0216512475319814
117,-1.0216512475319814
118,-1.0216512475319814
119,-1.0216512475319814
120,-1.0216512475319814
